,Recording_ID,English_name,Species,Country,Spectrogram_med,Date,Url,Latitude,Longitude,Vocalization_type,Recordist,mp3_url
872,475264,Eurasian Wren,Troglodytes troglodytes,France,//www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC475264-med.png,5/18/2019,//www.xeno-canto.org/475264,48.8196,2.1885,"male, song",Stanislas Wroza,//www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC475264-Troglodye%20mignon%20chant%20%2B%2B.mp3
873,365935,Eurasian Wren,Troglodytes troglodytes,Germany,//www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC365935-med.png,3/17/2017,//www.xeno-canto.org/365935,52.6135,13.2825,"male, song",Lars Lachmann,//www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC365935-Wren_20170317_093341_prepared.mp3
874,366123,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/ffts/XC366123-med.png,4/23/2017,//www.xeno-canto.org/366123,49.9223,-6.2918,"male, song",Ashley Fisher,//www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/XC366123-Wren_B19h44m03s23apr2017.mp3
875,254989,Eurasian Wren,Troglodytes troglodytes,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC254989-med.png,7/3/2015,//www.xeno-canto.org/254989,60.6426,11.1539,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC254989-Gjerdesmett%20XC%20H%C3%B8sbj%C3%B8r%20150703_061252_AERY2287.mp3
876,528735,Eurasian Wren,Troglodytes troglodytes,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC528735-med.png,2/19/2020,//www.xeno-canto.org/528735,60.7225,11.1095,"adult, male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC528735-Gjerdesmett%204%20XC%20Stange%20Elias%20A.%20Ryberg20200219112313_010.mp3
877,179429,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC179429-med.png,3/17/2014,//www.xeno-canto.org/179429,54.12,-0.5445,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC179429-T09.mp3
878,362444,Eurasian Wren,Troglodytes troglodytes,France,//www.xeno-canto.org/sounds/uploaded/NZETLJUEQY/ffts/XC362444-med.png,4/1/2017,//www.xeno-canto.org/362444,48.662,-2.8477,"male, song",Leo,//www.xeno-canto.org/sounds/uploaded/NZETLJUEQY/XC362444-VID%2020170401%20163455.mp3
879,414916,Eurasian Wren,Troglodytes troglodytes,France,//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC414916-med.png,4/9/2018,//www.xeno-canto.org/414916,46.5054,-0.1183,"male, song",Olivier SWIFT,//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/XC414916-TROTRO_180409_4021_M1_Coutieres79.mp3
880,182054,Eurasian Wren,Troglodytes troglodytes,Finland,//www.xeno-canto.org/sounds/uploaded/IWZTMRCEUS/ffts/XC182054-med.png,6/15/2014,//www.xeno-canto.org/182054,60.1204,24.7171,"male, song",Jimmy Träskelin,//www.xeno-canto.org/sounds/uploaded/IWZTMRCEUS/XC182054-LS110150peukaloinen.mp3
881,321312,Eurasian Wren,Troglodytes troglodytes,Netherlands,//www.xeno-canto.org/sounds/uploaded/COVELWVTYW/ffts/XC321312-med.png,6/12/2016,//www.xeno-canto.org/321312,51.9837,5.6443,"male, song",Fabrizio Grieco,//www.xeno-canto.org/sounds/uploaded/COVELWVTYW/XC321312-1027_Wren_territory_Rijnsteeg.mp3
882,237191,Eurasian Wren,Troglodytes troglodytes,Finland,//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/ffts/XC237191-med.png,4/25/2015,//www.xeno-canto.org/237191,60.1113,24.4577,"male, song",Eetu Paljakka,//www.xeno-canto.org/sounds/uploaded/INCBVJJLBJ/XC237191-Default%20Project.mp3
883,113586,Eurasian Wren,Troglodytes troglodytes,Poland,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC113586-med.png,11/27/2012,//www.xeno-canto.org/113586,52.476000000000006,21.0738,"female, song",Jarek Matusiak,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/XC113586-Troglodytes_troglodytes_Bialowieza_Forest_Jarek_Matusiak_20121127-029.mp3
884,315352,Eurasian Wren,Troglodytes troglodytes,Spain,//www.xeno-canto.org/sounds/uploaded/WITNXAWKCA/ffts/XC315352-med.png,5/1/2016,//www.xeno-canto.org/315352,42.1733,-7.1713,"male, song",Délfin Gonzalez,//www.xeno-canto.org/sounds/uploaded/WITNXAWKCA/XC315352-Chochin.mp3
885,415260,Eurasian Wren,Troglodytes troglodytes,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC415260-med.png,4/29/2018,//www.xeno-canto.org/415260,53.5001,22.7334,"male, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC415260-180429_0422_TT.mp3
886,480504,Eurasian Wren,Troglodytes troglodytes,Azerbaijan,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC480504-med.png,4/17/2019,//www.xeno-canto.org/480504,38.486999999999995,48.6389,"male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC480504-Troglodytes%20troglodytes%20hyrcanus%20190417_002%2C%20%D0%93%D0%B8%D1%80%D0%BA%D0%B0%D0%BD%2C%20%D0%A1%D1%8B%D0%BC%2C%20%D0%BF%D1%80%D1%83%D0%B4%D1%8B%2C%2016-05--22-09%2CAAA.MP3
887,243909,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC243909-med.png,5/6/2015,//www.xeno-canto.org/243909,54.12,-0.5445,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC243909-T06.mp3
888,209580,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC209580-med.png,4/25/2010,//www.xeno-canto.org/209580,54.125,-0.5742,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC209580-LS113077.mp3
889,528243,Eurasian Wren,Troglodytes troglodytes,France,//www.xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC528243-med.png,2/14/2020,//www.xeno-canto.org/528243,48.8286,2.4363,"male, song",Fernand Deroussen,//www.xeno-canto.org/sounds/uploaded/UXGZWVYDFE/XC528243-2020021401_0744_Troglodytes%20troglodytes_chant_Paris.mp3
890,205959,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC205959-med.png,7/30/2011,//www.xeno-canto.org/205959,54.1204,-0.5438,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC205959-T06.mp3
891,452312,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC452312-med.png,4/2/2017,//www.xeno-canto.org/452312,59.9021,-1.338,"male, song",Andrew Harrop,//www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC452312-Shetland%20Wren.mp3
892,199766,Eurasian Wren,Troglodytes troglodytes,Netherlands,//www.xeno-canto.org/sounds/uploaded/GXKSHZYGWI/ffts/XC199766-med.png,4/28/2013,//www.xeno-canto.org/199766,51.5938,5.5616,"male, song",Bart Gras,//www.xeno-canto.org/sounds/uploaded/GXKSHZYGWI/XC199766-Winterkoning%20zang%20kort%20na%20paring%20Veghel%20-%20Het%20Ham%2029.04.2013.mp3
893,212312,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC212312-med.png,4/5/2009,//www.xeno-canto.org/212312,54.12,-0.5445,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC212312-LS113261.mp3
894,361386,Eurasian Wren,Troglodytes troglodytes,Spain,//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC361386-med.png,3/17/2017,//www.xeno-canto.org/361386,38.1592,-3.9982,"male, song",Esperanza Poveda,//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/XC361386-troglodytes%20troglodytes%20%28esperanza%20poveda%29%20r%C3%ADo%20j%C3%A1ndula%2017-03-2017.mp3
895,170187,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC170187-med.png,4/13/2012,//www.xeno-canto.org/170187,54.12,-0.5445,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC170187-LS112070.mp3
896,186260,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/APZRXUISXV/ffts/XC186260-med.png,7/5/2014,//www.xeno-canto.org/186260,54.6565,-5.6753,"male, song",Magdalena Zerebiec,//www.xeno-canto.org/sounds/uploaded/APZRXUISXV/XC186260-wren%20clear%20and%20nice%20repeat.mp3
897,171703,Eurasian Wren,Troglodytes troglodytes,Norway,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC171703-med.png,3/30/2014,//www.xeno-canto.org/171703,62.4025,6.1221,"male, song",Elias A. Ryberg,//www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/XC171703-Gjerdesmett%203%20XC%20Sulesund%20140330_081056_AERY1353.mp3
898,414918,Eurasian Wren,Troglodytes troglodytes,France,//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/ffts/XC414918-med.png,4/9/2018,//www.xeno-canto.org/414918,46.5054,-0.1183,"male, song",Olivier SWIFT,//www.xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/XC414918-TROTRO_180409_4033_M2_Coutieres79.mp3
899,405660,Eurasian Wren,Troglodytes troglodytes,Poland,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/ffts/XC405660-med.png,3/12/2018,//www.xeno-canto.org/405660,52.393,20.5365,"male, song",Jarek Matusiak,//www.xeno-canto.org/sounds/uploaded/ZNCDXTUOFL/XC405660-Strzy%C5%BCyk_Troglodytes_troglodytes_Poland_Jarek_Matusiak_326.mp3
900,206775,Eurasian Wren,Troglodytes troglodytes,United Kingdom,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC206775-med.png,5/19/2009,//www.xeno-canto.org/206775,54.1204,-0.5438,"male, song",david m,//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC206775-T10.mp3
901,315949,Eurasian Wren,Troglodytes troglodytes,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC315949-med.png,5/11/2016,//www.xeno-canto.org/315949,50.4649,16.3907,"male, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC315949-LS101754-Ttrog.mp3
902,484985,Eurasian Wren,Troglodytes troglodytes,Russian Federation,//www.xeno-canto.org/sounds/uploaded/BXULJOQHTH/ffts/XC484985-med.png,7/7/2019,//www.xeno-canto.org/484985,55.5996,37.6824,"male, song",Alexandra Vasilevskaya,//www.xeno-canto.org/sounds/uploaded/BXULJOQHTH/XC484985-%20%D0%941%201100%2070719%D0%B1.mp3
903,239710,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC239710-med.png,1/10/2015,//www.xeno-canto.org/239710,37.2775,-4.8975,"female, male, song",José Carlos Sires,//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/XC239710-bubo%20bubo%20refugio%20de%20la%20serpiente%2010-01-2015.mp3
904,130672,Eurasian Eagle-Owl,Bubo bubo,Italy,//www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/ffts/XC130672-med.png,3/4/2012,//www.xeno-canto.org/130672,45.5955,10.9832,"male, song",maudoc,//www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/XC130672-guforeale.mp3
905,366024,Eurasian Eagle-Owl,Bubo bubo,Italy,//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC366024-med.png,3/13/2017,//www.xeno-canto.org/366024,43.1672,11.7723,"female, song",Marco Dragonetti,//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/XC366024-call1.mp3
906,344565,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC344565-med.png,11/25/2016,//www.xeno-canto.org/344565,49.0211,9.0244,"male, song",Frank Holzapfel,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC344565-161125UhuMGesangFH1edit.mp3
907,522407,Eurasian Eagle-Owl,Bubo bubo,Sweden,//www.xeno-canto.org/sounds/uploaded/OGZZVVEHKU/ffts/XC522407-med.png,1/26/2020,//www.xeno-canto.org/522407,57.7788,14.16,"female, male, song",PE Svahn,//www.xeno-canto.org/sounds/uploaded/OGZZVVEHKU/XC522407-Berguv-200126-hane.mp3
908,346535,Eurasian Eagle-Owl,Bubo bubo,Switzerland,//www.xeno-canto.org/sounds/uploaded/URWURWWNAD/ffts/XC346535-med.png,12/15/2016,//www.xeno-canto.org/346535,47.4861,7.5,"female, male, song",Pierre Mollet,//www.xeno-canto.org/sounds/uploaded/URWURWWNAD/XC346535-uhu_MW_Mstein_20161215_0439.mp3
909,125357,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/ffts/XC125357-med.png,3/1/2012,//www.xeno-canto.org/125357,53.9355,10.1591,"male, song",Marcus Braun,//www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/XC125357-Eurasian%20Eagle%20Owl_20130301_185429.mp3
910,521237,Eurasian Eagle-Owl,Bubo bubo,Switzerland,//www.xeno-canto.org/sounds/uploaded/GSWWLWKEGN/ffts/XC521237-med.png,9/29/2019,//www.xeno-canto.org/521237,46.1846,8.6945,"adult, male, song",Filippo Rampazzi,//www.xeno-canto.org/sounds/uploaded/GSWWLWKEGN/XC521237-GR-MONED-BAR_20190929_201002_Gufo%20reale_note%20tipiche%20canto%20m%20%28serie%29.mp3
911,113954,Eurasian Eagle-Owl,Bubo bubo,Netherlands,//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/ffts/XC113954-med.png,1/20/2012,//www.xeno-canto.org/113954,52.085,4.324,"call, female, male, song",Herman van der Meer,//www.xeno-canto.org/sounds/uploaded/OXKHFMOYKQ/XC113954-Oehoe_Koek_120120-06xc.mp3
912,166686,Eurasian Eagle-Owl,Bubo bubo,Russian Federation,//www.xeno-canto.org/sounds/uploaded/LJMBXLVEQW/ffts/XC166686-med.png,5/14/2012,//www.xeno-canto.org/166686,56.7556,38.1511,"call, male, song",sergey shekhovtsov,//www.xeno-canto.org/sounds/uploaded/LJMBXLVEQW/XC166686-%201.mp3
913,409975,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC409975-med.png,10/18/2017,//www.xeno-canto.org/409975,36.4594,-5.9237,"male, song",José Carlos Sires,//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/XC409975-bubo%20bubo%202%2C%20medina%20sidonia%2C%2018-10-2017.mp3
915,517582,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/ffts/XC517582-med.png,1/6/2020,//www.xeno-canto.org/517582,41.1759,0.9907,"call, female, male, song",Xavier Riera,//www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/XC517582-Bubo%20bubo_duet%20crit_riudecols.mp3
916,358292,Eurasian Eagle-Owl,Bubo bubo,Slovakia,//www.xeno-canto.org/sounds/uploaded/LRAQSIQIBJ/ffts/XC358292-med.png,2/5/2017,//www.xeno-canto.org/358292,48.6798,22.0903,"female, male, song",Miro Demko,//www.xeno-canto.org/sounds/uploaded/LRAQSIQIBJ/XC358292-Bubo_07_D0276.mp3
917,406741,Eurasian Eagle-Owl,Bubo bubo,Poland,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC406741-med.png,3/21/2018,//www.xeno-canto.org/406741,49.4167,20.4591,"male, song",Romuald Mikusek,//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/XC406741-180321_0216_BB.mp3
918,348865,Eurasian Eagle-Owl,Bubo bubo,Switzerland,//www.xeno-canto.org/sounds/uploaded/URWURWWNAD/ffts/XC348865-med.png,12/31/2016,//www.xeno-canto.org/348865,47.4861,7.5,"female, song",Pierre Mollet,//www.xeno-canto.org/sounds/uploaded/URWURWWNAD/XC348865-uhu_W_mariastein_20161231_0629.mp3
919,534612,Eurasian Eagle-Owl,Bubo bubo,Sweden,//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC534612-med.png,3/14/2020,//www.xeno-canto.org/534612,63.8313,20.2607,"male, song",Lars Edenius,//www.xeno-canto.org/sounds/uploaded/MMEJYLOPDO/XC534612-Berguv_06.mp3
920,344570,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC344570-med.png,11/25/2016,//www.xeno-canto.org/344570,49.0211,9.0244,"male, song",Frank Holzapfel,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC344570-161125UhuMGesangFH3edit.mp3
921,162795,Eurasian Eagle-Owl,Bubo bubo,Portugal,//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/ffts/XC162795-med.png,1/3/2014,//www.xeno-canto.org/162795,39.4851,-8.1023,"alarm call, female, song",Paulo Alves,//www.xeno-canto.org/sounds/uploaded/NCMDETQXEN/XC162795-Bubo_song_3-1-2014.mp3
923,356182,Eurasian Eagle-Owl,Bubo bubo,France,//www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC356182-med.png,2/18/2017,//www.xeno-canto.org/356182,44.0046,1.6899,"female, male, song",Cedric Mroczko,//www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/XC356182-170218_06.mp3
924,383829,Eurasian Eagle-Owl,Bubo bubo,Greece,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC383829-med.png,8/5/2017,//www.xeno-canto.org/383829,38.1614,21.3931,"Duet, female, male, song",Joost van Bruggen,//www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC383829-Oehoe%2C%20duet%20paar%2C%20RH%20betonnen%20waterbak%2C%20050817%200440%20uur.mp3
925,517577,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/ffts/XC517577-med.png,1/6/2020,//www.xeno-canto.org/517577,41.1759,0.9907,"male, song",Xavier Riera,//www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/XC517577-bubo2male.mp3
926,366026,Eurasian Eagle-Owl,Bubo bubo,Italy,//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC366026-med.png,3/13/2017,//www.xeno-canto.org/366026,43.1672,11.7723,"female, song",Marco Dragonetti,//www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/XC366026-call3.mp3
927,297798,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/ffts/XC297798-med.png,11/26/2015,//www.xeno-canto.org/297798,37.2198,-6.1069,"call, female, male, song",Carlos W.,//www.xeno-canto.org/sounds/uploaded/MTKJRYGCTW/XC297798-151126_0277%20male%20female%20courtship.mp3
928,459974,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC459974-med.png,2/16/2019,//www.xeno-canto.org/459974,48.922,8.9847,"female, male, song",Frank Holzapfel,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC459974-190216%20Uhu%20MW%20Gesang%20FH%201735.mp3
929,461798,Eurasian Eagle-Owl,Bubo bubo,Sweden,//www.xeno-canto.org/sounds/uploaded/YBIVWURDUC/ffts/XC461798-med.png,3/14/2019,//www.xeno-canto.org/461798,57.7577,16.637,"female, male, song",Larsgunnar Nilsson,//www.xeno-canto.org/sounds/uploaded/YBIVWURDUC/XC461798-Bubo_bubo_male_female_2019-03-14.mp3
930,517584,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/ffts/XC517584-med.png,1/6/2020,//www.xeno-canto.org/517584,41.1759,0.9907,"call, male, song",Xavier Riera,//www.xeno-canto.org/sounds/uploaded/WNLIDKJKXT/XC517584-Bubo%20bubo_excitement%20call_Riudecols_.mp3
931,207070,Eurasian Eagle-Owl,Bubo bubo,France,//www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC207070-med.png,12/16/2014,//www.xeno-canto.org/207070,43.1262,3.0882,"male, song",Bernard BOUSQUET,//www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC207070-Hibou%20Gran%20Duc%20la%20Clape%2016%20d%C3%A9c%202014%20M%C3%A2le.mp3
933,522351,Eurasian Eagle-Owl,Bubo bubo,Sweden,//www.xeno-canto.org/sounds/uploaded/OGZZVVEHKU/ffts/XC522351-med.png,1/25/2020,//www.xeno-canto.org/522351,57.7788,14.16,"female, hatchling or nestling, male, song",PE Svahn,//www.xeno-canto.org/sounds/uploaded/OGZZVVEHKU/XC522351-Berguv-20200125.mp3
934,167701,Eurasian Eagle-Owl,Bubo bubo,France,//www.xeno-canto.org/sounds/uploaded/FWAVTDTPIQ/ffts/XC167701-med.png,2/3/2004,//www.xeno-canto.org/167701,45.4371,4.2523,"female, male, song",Andre et Odile BOUCHER,//www.xeno-canto.org/sounds/uploaded/FWAVTDTPIQ/XC167701-Gd.Duc-Loire-0302204-p24-30.mp3
935,400925,Eurasian Eagle-Owl,Bubo bubo,Switzerland,//www.xeno-canto.org/sounds/uploaded/TOKIKPVFMA/ffts/XC400925-med.png,1/27/2018,//www.xeno-canto.org/400925,47.3224,7.7792,"call, female, male, song",Thomas Lüthi,//www.xeno-canto.org/sounds/uploaded/TOKIKPVFMA/XC400925-Uhu_M_W_20180127_1815_Egerkingen_625832_24146_song_call.mp3
936,520040,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/AASEEJIMNG/ffts/XC520040-med.png,1/14/2020,//www.xeno-canto.org/520040,41.6349,1.3946,"adult, male, song",Daniel Espejo Fraga,//www.xeno-canto.org/sounds/uploaded/AASEEJIMNG/XC520040-Fragment%20200114_0650%20Duc%20%28Bubo%20Bubo%29%2C%20Torrent%20de%20Palam%C3%B3s.mp3
939,125799,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/AZVRMQWBEK/ffts/XC125799-med.png,2/15/2008,//www.xeno-canto.org/125799,54.1498,9.2039,"female, male, song",Volker Arnold,//www.xeno-canto.org/sounds/uploaded/AZVRMQWBEK/XC125799-UhuPresterbueth-N-15-2-8_18-07.mp3
940,519881,Eurasian Eagle-Owl,Bubo bubo,Sweden,//www.xeno-canto.org/sounds/uploaded/RVVFWWDBAJ/ffts/XC519881-med.png,3/12/1990,//www.xeno-canto.org/519881,58.0213,13.0728,"male, song",Leif Arvidsson,//www.xeno-canto.org/sounds/uploaded/RVVFWWDBAJ/XC519881-Berguv%3B%20Sparvuggla-spel-V%C3%A4sterg%C3%B6tland-1990-03-12.mp3
941,506563,Eurasian Eagle-Owl,Bubo bubo,France,//www.xeno-canto.org/sounds/uploaded/NYAGOYPILH/ffts/XC506563-med.png,11/10/2019,//www.xeno-canto.org/506563,43.6424,3.8811,"female, male, song",Cédric PEIGNOT,//www.xeno-canto.org/sounds/uploaded/NYAGOYPILH/XC506563-xc%20bubo%20couple.mp3
942,409973,Eurasian Eagle-Owl,Bubo bubo,Spain,//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC409973-med.png,10/18/2017,//www.xeno-canto.org/409973,36.4594,-5.9237,"male, song",José Carlos Sires,//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/XC409973-bubo%20bubo%2C%20medina%20sidonia%2C%2018-10-2017.mp3
943,399487,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC399487-med.png,1/13/2018,//www.xeno-canto.org/399487,48.9254,8.8175,"call, female, song",Frank Holzapfel,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC399487-180113UhuAlarmWeibchengesangFH%201644.mp3
944,186644,Eurasian Eagle-Owl,Bubo bubo,Sweden,//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC186644-med.png,2/21/2014,//www.xeno-canto.org/186644,58.5323,14.5075,"female, song",Patrik Åberg,//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/XC186644-Berguv-spel-hona-%282014-02-21%2017.37%29-LS114246%281%29.mp3
945,459969,Eurasian Eagle-Owl,Bubo bubo,Germany,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC459969-med.png,2/9/2019,//www.xeno-canto.org/459969,48.922,8.9847,"female, male, song",Frank Holzapfel,//www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/XC459969-190209%20Uhu%20MWGesang%20FH%201721%20Cut1.mp3
946,193326,Red-breasted Flycatcher,Ficedula parva,Georgia,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/ffts/XC193326-med.png,8/21/2014,//www.xeno-canto.org/193326,43.1905,40.385,"autumn, male, song",Albert Lastukhin,//www.xeno-canto.org/sounds/uploaded/LELYWQKUZX/XC193326-F.%20parva%20%200821_074121%2CA.MP3
947,135524,Red-breasted Flycatcher,Ficedula parva,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC135524-med.png,5/30/2013,//www.xeno-canto.org/135524,53.1527,20.2525,"male, song",Piotr Szczypiński,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC135524-Ficparva2_Poland_PSZ_2013_05_30_1136.mp3
948,375923,Red-breasted Flycatcher,Ficedula parva,Poland,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC375923-med.png,6/17/2017,//www.xeno-canto.org/375923,53.1577,20.2618,"male, song",Piotr Szczypinski,//www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/XC375923-Ficparva-s-Mimm_poland_psz_5.40_170617-3611.mp3
949,246321,Red-breasted Flycatcher,Ficedula parva,Hungary,//www.xeno-canto.org/sounds/uploaded/RCCBJBSFUL/ffts/XC246321-med.png,5/20/2015,//www.xeno-canto.org/246321,47.9545,19.0088,"male, song",Gajus Scheltema,//www.xeno-canto.org/sounds/uploaded/RCCBJBSFUL/XC246321-flycatcher.mp3
950,519940,Red-breasted Flycatcher,Ficedula parva,Sweden,//www.xeno-canto.org/sounds/uploaded/RVVFWWDBAJ/ffts/XC519940-med.png,6/18/1991,//www.xeno-canto.org/519940,58.4983,13.8424,"adult, male, song",Leif Arvidsson,//www.xeno-canto.org/sounds/uploaded/RVVFWWDBAJ/XC519940-Mindre%20flugsnappare-s%C3%A5ng%20s%C3%A4nkt%206%20db-Garpar%C3%B6r%2C%20Sk%C3%B6vde%20Vg-1991-06-18.mp3
